,Year,Semester,College,Department,Course,Title,Total Grades,"D, F, W Grades",% DFW
619,2010,Summer,CALS,A ECL,312,ECOLOGY,9,2,22
1336,2010,Summer,BUS,ACCT,215,LEGAL ENVIRONMT BUS,23,2,9
1382,2010,Summer,BUS,ACCT,284,FINANCIAL ACCOUNTNG,58,3,5
1431,2010,Summer,BUS,ACCT,285,MANAGERIAL ACCOUNTG,37,5,14
1528,2010,Summer,BUS,ACCT,383,INTMD MANAGERL ACCT,30,1,3
1606,2010,Summer,BUS,ACCT,386,INTMED ACCOUNTING I,38,9,24
1835,2010,Summer,BUS,ACCT,497,INTRO TO AUDITING,26,3,12
1881,2010,Summer,LAS,ADVRT,230,ADVERTISING PRINCIP,33,2,6
2094,2010,Summer,LAS,ADVRT,497D,SPL TOP SPORTS COMM,3,0,0
2913,2010,Summer,ENGR,AER E,490E,IND STU SPACECR SYS,1,0,0
3001,2010,Summer,ENGR,AER E,490J,IND STU NONDESTR EV,1,0,0
3165,2010,Summer,H SCI,AESHM,175X,FIN APP RETAIL&HOSP,13,1,8
3246,2010,Summer,H SCI,AESHM,271,P R & EVENT MGMT I,30,3,10
3265,2010,Summer,H SCI,AESHM,275,MERCHANDISING,18,2,11
3352,2010,Summer,H SCI,AESHM,342,AESTHETC OF EVERYDY,50,6,12
3584,2010,Summer,H SCI,AESHM,474,ENTREPRNR HUMAN SCI,20,4,20
4147,2010,Summer,CALS,AGEDS,211A,FIELD EXP H.S. AGRI,2,1,50
4189,2010,Summer,CALS,AGEDS,211C,FIELD EXP AG INDUST,1,0,0
4302,2010,Summer,CALS,AGEDS,311,PRESENTN STRATEGIES,18,6,33
4471,2010,Summer,CALS,AGEDS,412,INTERNSHIP IN AGEDS,1,1,100
4583,2010,Summer,CALS,AGEDS,450,FARM MGMT&OPERATION,18,1,6
4750,2010,Summer,CALS,AGEDS,490C,"IND STU BUS,PROD AG",1,0,0
4951,2010,Summer,CALS,AGRON,154,FUND OF SOIL SCIENC,14,0,0
5387,2010,Summer,CALS,AGRON,342,WORLD FOOD ISSUES,50,15,30
5774,2010,Summer,CALS,AGRON,490G,INDEPENDENT STUDY,1,0,0
5886,2010,Summer,CALS,AGRON,497,AGROECOLOGY FLD CRS,1,0,0
5920,2010,Summer,INDIS,AM IN,210,INTR AM INDIAN STDI,31,1,3
6611,2010,Summer,CALS,AN S,317A,FND HORSE HLTR TRNG,7,0,0
6620,2010,Summer,CALS,AN S,317B,FND EQUINE TRN YRLG,5,0,0
7445,2010,Summer,CALS,AN S,490A,IND STDY ANIMAL SCI,3,0,0
7572,2010,Summer,CALS,AN S,496A,AG INT'L TRAVEL CRS,12,0,0
7925,2010,Summer,LAS,ANTHR,350,PRIMATE BEHAVIOR,32,7,22
8088,2010,Summer,LAS,ANTHR,490B,IND STU CULTR ANTHR,1,0,0
8144,2010,Summer,LAS,ARABC,101,ELEMENTARY ARABIC I,8,3,38
8183,2010,Summer,LAS,ARABC,295X,STUDY ABROAD,2,0,0
8521,2010,Summer,DSGN,ARCH,404,ARCHITC DESIGN VIII,4,0,0
8533,2010,Summer,DSGN,ARCH,420,HIST AMERICAN ARCH,12,0,0
8767,2010,Summer,DSGN,ARCH,490B,INDEP STUDY DESIGN,8,0,0
8958,2010,Summer,DSGN,ART,495N,ART HIST IN EUROPE,12,0,0
9014,2010,Summer,DSGN,ART,498,INTRNSHP MUSEUM/GAL,2,0,0
9183,2010,Summer,DSGN,ART H,489,SEQUENTIAL ART,34,11,32
9630,2010,Summer,DSGN,ARTGR,476,GRPHC DSN METHODLGY,16,0,0
9699,2010,Summer,DSGN,ARTGR,480,GRPH DSGN INTERNSHP,33,1,3
10129,2010,Summer,DSGN,ARTID,460,INT DSGN INTERNSHIP,39,0,0
10537,2010,Summer,DSGN,ARTIS,227,INTR CRTV DGT PHOTO,8,0,0
10648,2010,Summer,DSGN,ARTIS,238,PAINTING I,4,0,0
10694,2010,Summer,DSGN,ARTIS,305,INTEGRATIVE MEDIA,9,0,0
11044,2010,Summer,DSGN,ARTIS,338,PAINTING II,3,0,0
11066,2010,Summer,DSGN,ARTIS,338H,PAINTING II,1,0,0
11372,2010,Summer,DSGN,ARTIS,438,PAINTING III,4,0,0
11452,2010,Summer,DSGN,ARTIS,490B,INDEP STDY CERAMICS,2,0,0
11507,2010,Summer,DSGN,ARTIS,490D,INDEP STUDY DRAWING,2,0,0
11631,2010,Summer,DSGN,ARTIS,490I,INDEP STDY PAINTING,2,0,0
11944,2010,Summer,LAS,ASTRO,102,NORTH STAR ASTRONMY,25,8,32
11980,2010,Summer,LAS,ASTRO,103,EVENING STAR,14,5,36
12060,2010,Summer,LAS,ASTRO,120,SKY & SOLAR SYSTEM,29,8,28
12600,2010,Summer,INDIS,BBMB,301,SURVEY OF BIOCHEM,45,6,13
12676,2010,Summer,INDIS,BBMB,404,BIOCHEMISTRY I,20,3,15
12720,2010,Summer,INDIS,BBMB,405,BIOCHEMISTRY II,10,0,0
12866,2010,Summer,INDIS,BBMB,499,UNDERGRAD RESEARCH,2,0,0
12989,2010,Summer,INDIS,BIOL,101,INTRODUCTORY BIOL,82,19,23
13076,2010,Summer,INDIS,BIOL,155,HUMAN BIOLOGY,36,11,31
13118,2010,Summer,INDIS,BIOL,173,ENVIRONMNTL BIOLOGY,18,5,28
13192,2010,Summer,INDIS,BIOL,211,PRIN OF BIOLOGY I,73,13,18
13314,2010,Summer,INDIS,BIOL,255,FUND HUMAN ANATOMY,35,9,26
13336,2010,Summer,INDIS,BIOL,255L,FUND HUMAN ANAT LAB,7,1,14
13447,2010,Summer,INDIS,BIOL,312,ECOLOGY,36,1,3
13477,2010,Summer,INDIS,BIOL,313,PRINCIP OF GENETICS,39,12,31
13512,2010,Summer,INDIS,BIOL,313L,GENETICS LABORATORY,12,1,8
13575,2010,Summer,INDIS,BIOL,315,BIOLOGICAL EVOLUTN,19,0,0
14226,2010,Summer,INDIS,BIOL,490R,IND STU BIOL RESRCH,4,1,25
14521,2010,Summer,INDIS,BPM I,497,ILLUSTRATION INTERN,1,0,0
14691,2010,Summer,BUS,BUSAD,250,INTRO TO BUSINESS,15,2,13
14848,2010,Summer,BUS,BUSAD,491A,EXP DOMESTC INTERNS,6,0,0
14876,2010,Summer,BUS,BUSAD,491B,EXP INT'L INTERNSHP,1,0,0
14901,2010,Summer,BUS,BUSAD,491E,EXPERIENTIAL LEARNG,7,0,0
15132,2010,Summer,ENGR,C E,326,PRIN ENVIRONMT ENGR,17,2,12
15170,2010,Summer,ENGR,C E,332,STRUCTURAL ANALYS I,14,1,7
15214,2010,Summer,ENGR,C E,333,STRUCT STEEL DSGN I,34,2,6
15260,2010,Summer,ENGR,C E,334,REIN CONCRETE DSN I,21,2,10
15336,2010,Summer,ENGR,C E,360,GEOTECHNICL ENGNRNG,15,2,13
15729,2010,Summer,ENGR,C E,490,INDEPENDENT STUDY,1,0,0
