,Year,Semester,College,Department,Course,Title,Total Grades,"D, F, W Grades",% DFW
6964,2018,Summer,CALS,AN S,380G,TP ADV SWIN NRS MGT,2,1,50
7469,2018,Summer,CALS,AN S,490A,IND STDY ANIMAL SCI,4,0,0
7650,2018,Summer,LAS,ANTHR,201,INTRO CULTURL ANTHR,59,6,10
7686,2018,Summer,LAS,ANTHR,202,INTR BIOL AN&ARCHEO,26,4,15
7806,2018,Summer,LAS,ANTHR,309,INTRO CULTUR&LANGUA,17,4,24
8788,2018,Summer,DSGN,ARCH,490B,INDEP STUDY DESIGN,1,0,0
8831,2018,Summer,DSGN,ARCH,490D,IND STUDY ARCH HIST,1,0,0
9130,2018,Summer,DSGN,ART H,386,AMERICN ART TO 1945,44,6,14
9707,2018,Summer,DSGN,ARTGR,480,GRPH DSGN INTERNSHP,24,5,21
9764,2018,Summer,DSGN,ARTGR,484,STUDIES IN GRPH DSN,17,2,12
9880,2018,Summer,DSGN,ARTGR,495,GRAPHIC DSN IN EURO,11,0,0
10137,2018,Summer,DSGN,ARTID,460,INT DSGN INTERNSHIP,57,0,0
11748,2018,Summer,DSGN,ARTIS,493I,WORKSHOP: PAINTING,4,0,0
11778,2018,Summer,LAS,ASL,101,AMER SIGN LANGUAG I,21,2,10
11781,2018,Summer,LAS,ASL,102,AMER SIGN LANGUA II,17,1,6
12084,2018,Summer,LAS,ASTRO,120,SKY & SOLAR SYSTEM,4,0,0
12495,2018,Summer,ENGR,B M E,490,INDEPENDENT STUDY,1,0,0
12624,2018,Summer,INDIS,BBMB,301,SURVEY OF BIOCHEM,65,9,14
12652,2018,Summer,INDIS,BBMB,316,BIOCHEMSTRY PRINCIP,24,1,4
12700,2018,Summer,INDIS,BBMB,404,BIOCHEMISTRY I,43,5,12
12744,2018,Summer,INDIS,BBMB,405,BIOCHEMISTRY II,28,5,18
12890,2018,Summer,INDIS,BBMB,499,UNDERGRAD RESEARCH,1,0,0
13013,2018,Summer,INDIS,BIOL,101,INTRODUCTORY BIOL,43,22,51
13099,2018,Summer,INDIS,BIOL,155,HUMAN BIOLOGY,15,4,27
13142,2018,Summer,INDIS,BIOL,173,ENVIRONMNTL BIOLOGY,16,3,19
13216,2018,Summer,INDIS,BIOL,211,PRIN OF BIOLOGY I,64,13,20
13277,2018,Summer,INDIS,BIOL,212,PRIN OF BIOLOGY II,63,11,17
13330,2018,Summer,INDIS,BIOL,255,FUND HUMAN ANATOMY,40,7,18
13366,2018,Summer,INDIS,BIOL,256,FUND HUMAN PHYSIOL,20,5,25
13463,2018,Summer,INDIS,BIOL,312,ECOLOGY,17,3,18
13501,2018,Summer,INDIS,BIOL,313,PRINCIP OF GENETICS,25,9,36
13599,2018,Summer,INDIS,BIOL,315,BIOLOGICAL EVOLUTN,56,16,29
13868,2018,Summer,INDIS,BIOL,394A,INTL FIELD TRIP SEM,33,0,0
14193,2018,Summer,INDIS,BIOL,490,INDEPENDENT STUDY,1,0,0
14313,2018,Summer,INDIS,BIOL,494,BIOLOGY INTERNSHIP,1,0,0
14354,2018,Summer,INDIS,BIOL,499,UG RESEARCH EXPRNCE,2,0,0
14542,2018,Summer,INDIS,BPM I,497,ILLUSTRATION INTERN,1,1,100
14683,2018,Summer,BUS,BUSAD,203,CAREERS&EMPLOY PREP,21,2,10
14715,2018,Summer,BUS,BUSAD,250,INTRO TO BUSINESS,21,0,0
14872,2018,Summer,BUS,BUSAD,491A,EXP DOMESTC INTERNS,3,0,0
14886,2018,Summer,BUS,BUSAD,491B,EXP INT'L INTERNSHP,7,0,0
14909,2018,Summer,BUS,BUSAD,491E,EXPERIENTIAL LEARNG,4,0,0
15194,2018,Summer,ENGR,C E,332,STRUCTURAL ANALYS I,11,2,18
15238,2018,Summer,ENGR,C E,333,STRUCT STEEL DSGN I,12,1,8
15284,2018,Summer,ENGR,C E,334,REIN CONCRETE DSN I,12,9,75
15418,2018,Summer,ENGR,C E,382,DESIGN OF CONCRETES,6,0,0
15750,2018,Summer,ENGR,C E,490,INDEPENDENT STUDY,1,0,0
16034,2018,Summer,H SCI,C I,280B,EXP I:LRNG TECNOLGS,5,0,0
16310,2018,Summer,H SCI,C I,377,RDG&LANG ARTS K-3RD,17,0,0
16356,2018,Summer,H SCI,C I,378,RDG&LANG ARTS 4TH-6,24,1,4
16410,2018,Summer,H SCI,C I,405X,SOC JUSTC ED:ECE&EL,21,0,0
16449,2018,Summer,H SCI,C I,406,SOCIAL JUSTC ED:SEC,12,0,0
16477,2018,Summer,H SCI,C I,407,PRIN DISTANCE LEARN,21,0,0
16865,2018,Summer,H SCI,C I,422X,TEACHING IA HISTORY,1,0,0
16903,2018,Summer,H SCI,C I,426,PRINCIPLS SECNDY ED,10,0,0
17027,2018,Summer,H SCI,C I,443,TCHG OF SOC STUDIES,18,0,0
17073,2018,Summer,H SCI,C I,448,TCHNG CHILDREN MATH,18,0,0
17119,2018,Summer,H SCI,C I,449,TEACHING OF SCIENCE,17,1,6
17150,2018,Summer,H SCI,C I,452,LITERCY&LRNG ASESMT,48,0,0
17172,2018,Summer,H SCI,C I,454,EMERG TOPC DGTL TEC,18,0,0
17197,2018,Summer,H SCI,C I,456,LITRCY INTGRAT TECH,24,0,0
17245,2018,Summer,H SCI,C I,468A,EXP II:PRI RDG&LANG,18,0,0
17291,2018,Summer,H SCI,C I,468B,EXP II:RDG&LANG 4-6,17,0,0
17337,2018,Summer,H SCI,C I,468C,EXP II:MATH PRIMARY,18,0,0
17383,2018,Summer,H SCI,C I,468D,EXPRNCE II: SCI 4-6,17,0,0
17559,2018,Summer,H SCI,C I,468R,EXP II:READ ENDORSE,6,0,0
17563,2018,Summer,H SCI,C I,475X,INT'L TRAVEL STU ED,12,0,0
17677,2018,Summer,H SCI,C I,488,SUPVS TUTOR READING,48,0,0
17916,2018,Summer,DSGN,C R P,330,PRACTICUM,2,0,0
18468,2018,Summer,ENGR,CH E,325,CHEMICAL ENGR LAB I,12,0,0
18655,2018,Summer,ENGR,CH E,392,FOREIGN STUDY PROG,8,0,0
18677,2018,Summer,ENGR,CH E,412X,CORE CONCPTS CH ENG,1,1,100
18774,2018,Summer,ENGR,CH E,426,CHEMICL ENGR LAB II,8,0,0
18882,2018,Summer,ENGR,CH E,490,UG RESRCH/IND STUDY,5,0,0
19170,2018,Summer,LAS,CHEM,177,GENERAL CHEMISTRY I,37,6,16
19216,2018,Summer,LAS,CHEM,177L,LAB GENERAL CHEM I,25,4,16
19273,2018,Summer,LAS,CHEM,178,GENERAL CHEMSTRY II,27,1,4
19311,2018,Summer,LAS,CHEM,178L,LAB GENERAL CHEM II,21,1,5
19441,2018,Summer,LAS,CHEM,231,ELEM ORGANIC CHEM,27,10,37
19486,2018,Summer,LAS,CHEM,231L,ELEM ORGNC CHEM LAB,19,0,0
19681,2018,Summer,LAS,CHEM,331,ORGANIC CHEMISTRY I,51,12,24
19719,2018,Summer,LAS,CHEM,331L,LAB ORGANIC CHEM I,20,4,20
19756,2018,Summer,LAS,CHEM,332,ORGANIC CHEMSTRY II,41,8,20
19793,2018,Summer,LAS,CHEM,332L,LAB ORGANIC CHEM II,16,1,6
19865,2018,Summer,LAS,CHEM,399,UNDERGRAD RESEARCH,2,0,0
20128,2018,Summer,LAS,CJ ST,240,INTR CRIMINL JUSTIC,43,5,12
20158,2018,Summer,LAS,CJ ST,241,YOUTH & CRIME,50,3,6
20231,2018,Summer,LAS,CJ ST,340,DEVIANT &CRIM BEHAV,49,4,8
20275,2018,Summer,LAS,CJ ST,341,CRIMINOLOGY,40,1,3
20337,2018,Summer,LAS,CJ ST,352,"PNISH,CORECTN&SOCIE",33,3,9
20369,2018,Summer,LAS,CJ ST,405X,DRUGS AND CRIME,11,0,0
20417,2018,Summer,LAS,CJ ST,460,CRIM &JUV JUST PRAC,61,0,0
20425,2018,Summer,LAS,CJ ST,484,TOPIC CRIM&JUV JUST,14,2,14
20484,2018,Summer,INDIS,CL ST,273,GREEK &ROMAN MYTHOL,72,4,6
20786,2018,Summer,LAS,CMDIS,286,COMUNICAT WITH DEAF,17,2,12
20821,2018,Summer,LAS,CMDIS,471,LANG&RDG DEVEL CHLD,36,4,11
20876,2018,Summer,LAS,COM S,103,COMPUTER APPLICATNS,31,1,3
20957,2018,Summer,LAS,COM S,113,INTRO SPRDSH&DATABS,15,2,13
21023,2018,Summer,LAS,COM S,207,FUND CPTR PROGRAMNG,18,3,17
21066,2018,Summer,LAS,COM S,227,INTR OBJT ORIEN PRG,36,9,25
21110,2018,Summer,LAS,COM S,228,INTRO DATA STRUCTUR,33,7,21
21136,2018,Summer,LAS,COM S,230,DISCRETE CMP STRUCT,22,1,5
21233,2018,Summer,LAS,COM S,311,DSN&ANALYSIS ALGRTH,46,4,9
21768,2018,Summer,LAS,COM S,490,INDEPENDENT STUDY,1,0,0
21910,2018,Summer,LAS,COMST,210,COMM& U.S. DIVRSITY,13,1,8
21943,2018,Summer,LAS,COMST,214,PROFESSNAL COMMUNIC,56,12,21
21967,2018,Summer,LAS,COMST,218,CONFLICT MANAGEMENT,6,0,0
22283,2018,Summer,LAS,COMST,490,INDEPENDENT STUDY,1,0,0
22307,2018,Summer,LAS,COMST,497,PROFESSNL INTERNSHP,12,0,0
22614,2018,Summer,ENGR,CON E,380,ENGINEERING LAW,64,11,17
22920,2018,Summer,ENGR,CPR E,281,"DIG LOGC,PROCSR,P I",31,3,10
22955,2018,Summer,ENGR,CPR E,288,EMBEDDE SYS I:INTRO,39,3,8
23201,2018,Summer,ENGR,CPR E,430,NTWRK PROTOCL&SECUR,28,1,4
23395,2018,Summer,ENGR,CPR E,490,INDEPENDENT STUDY,1,0,0
24560,2018,Summer,H SCI,E C P,201,CHILD DEVEL BIRTH-3,1,0,0
24568,2018,Summer,H SCI,E C P,306,"HEALTH,SAFETY,NUTRI",2,0,0
24578,2018,Summer,H SCI,E C P,323,WORKNG WTH FAMILIES,10,0,0
24587,2018,Summer,H SCI,E C P,413,DEVLP CURRIC AGE4-8,3,0,0
24598,2018,Summer,H SCI,E C P,442,ADMIN CHLD SETTINGS,1,0,0
24601,2018,Summer,H SCI,E C P,460,PRACTM III CAPSTONE,1,0,0
24755,2018,Summer,ENGR,E E,230,ELECTRON CIRCTS&SYS,11,0,0
24842,2018,Summer,ENGR,E E,311,ELECTROMG FLD&WAVES,25,5,20
25472,2018,Summer,ENGR,E E,490,INDEPENDENT STUDY,3,0,0
25589,2018,Summer,ENGR,E M,274,ENGINEERING STATICS,81,8,10
25653,2018,Summer,ENGR,E M,324,MECHAN OF MATERIALS,87,7,8
25755,2018,Summer,ENGR,E M,345,ENGINEERNG DYNAMICS,57,13,23
25986,2018,Summer,INDIS,ECON,101,PRIN MICROECONOMICS,176,46,26
26054,2018,Summer,INDIS,ECON,102,PRIN MACROECONOMICS,88,16,18
26225,2018,Summer,INDIS,ECON,301,INTERMED MICROECON,5,1,20
26958,2018,Summer,LAS,ENGL,101C,ENGLISH NONNATIV II,8,1,13
27044,2018,Summer,LAS,ENGL,150,CRITCL THINK&CMUNIC,53,2,4
27287,2018,Summer,LAS,ENGL,250,"WRIT,ORAL,EL COMPOS",78,10,13
27382,2018,Summer,LAS,ENGL,302,BUSINESS COMMUNICAT,346,33,10
27451,2018,Summer,LAS,ENGL,304,CREAT WRITING:FICTN,13,0,0
27570,2018,Summer,LAS,ENGL,309,PROPOSL&RPRT WRITNG,64,9,14
27697,2018,Summer,LAS,ENGL,314,TECHNICAL COMMUNCTN,197,11,6
28168,2018,Summer,LAS,ENGL,395B,STDY&TRAVL CRTV WRI,11,0,0
28232,2018,Summer,LAS,ENGL,404,CR WRIT WKSHP:FICTN,6,0,0
29017,2018,Summer,INDIS,ENSCI,312,ECOLOGY,1,1,100
29504,2018,Summer,CALS,ENT,201,INTRO TO INSECTS,25,1,4
29739,2018,Summer,INDIS,ENV S,101,ENVIRONMNTL GEOLOGY,15,1,7
29768,2018,Summer,INDIS,ENV S,111,GEOLOGICL DISASTERS,5,0,0
29808,2018,Summer,INDIS,ENV S,120,INTR RENEW RESOURCS,9,1,11
29876,2018,Summer,INDIS,ENV S,173,ENVIRONMNTL BIOLOGY,1,0,0
30065,2018,Summer,INDIS,ENV S,342,WORLD FOOD ISSUES,27,7,26
30153,2018,Summer,INDIS,ENV S,383,ENVIRN POLIT&POLICI,4,0,0
30337,2018,Summer,H SCI,EVENT,271,INTRO EVENT MANAGMT,20,3,15
31381,2018,Summer,H SCI,FCEDS,301K,SHRT CRS:APPAR CNST,15,0,0
31614,2018,Summer,H SCI,FCEDS,491B,SUPV EXPRNC PRO STU,4,0,0
31659,2018,Summer,BUS,FIN,301,PRINCIPL OF FINANCE,120,4,3
31708,2018,Summer,BUS,FIN,310,CORPORATE FINANCE,15,0,0
31754,2018,Summer,BUS,FIN,320,INVESTMENTS,16,0,0
31816,2018,Summer,BUS,FIN,330,FINAN MKTS&INSTITUT,14,0,0
31886,2018,Summer,BUS,FIN,371,REAL ESTATE PRINCIP,10,1,10
32149,2018,Summer,BUS,FIN,499A,BANKING INTERNSHIP,1,0,0
32180,2018,Summer,BUS,FIN,499C,INTERNS REAL ESTATE,1,0,0
32198,2018,Summer,BUS,FIN,499D,INTERNSHIP INVESTMT,5,0,0
32211,2018,Summer,BUS,FIN,499E,INTERNSHP:CORPORATE,3,0,0
32682,2018,Summer,LAS,FRNCH,370,FRNCH STUDI IN ENGL,20,4,20
32706,2018,Summer,LAS,FRNCH,378,FR FILM STU IN ENGL,14,3,21
32796,2018,Summer,INDIS,FS HN,101,FOOD & THE CONSUMER,39,1,3
32965,2018,Summer,INDIS,FS HN,167,INTRO HUMAN NUTRITN,37,9,24
33082,2018,Summer,INDIS,FS HN,265,NUTRI ACTIV LIFSTYL,27,1,4
33119,2018,Summer,INDIS,FS HN,311,FOOD CHEMISTRY,21,0,0
33196,2018,Summer,INDIS,FS HN,342,WORLD FOOD ISSUES,21,7,33
33308,2018,Summer,INDIS,FS HN,367,MED TERMNOL FOR PRO,30,2,7
33343,2018,Summer,INDIS,FS HN,403,FOOD LAWS&REGULATNS,26,1,4
34032,2018,Summer,INDIS,FS HN,491B,SUPRV WORK FOOD SCI,1,0,0
34106,2018,Summer,INDIS,FS HN,496A,TRAVEL - INTERNATNL,18,0,0
34143,2018,Summer,INDIS,FS HN,499,UNDERGRAD RESEARCH,1,0,0
34323,2018,Summer,CALS,GEN,340,HUMAN GENETICS,11,1,9
34586,2018,Summer,LAS,GEOL,101,ENVIRONMNTL GEOLOGY,43,6,14
34624,2018,Summer,LAS,GEOL,103X,AGE OF DINOSAURS,26,6,23
34696,2018,Summer,LAS,GEOL,111,GEOLOGICL DISASTERS,33,7,21
34762,2018,Summer,LAS,GEOL,302,SUMMER FIELD STUDY,42,1,2
35238,2018,Summer,LAS,GER,371,"HOLOCAUST TEXT,IMAG",13,2,15
35334,2018,Summer,INDIS,GERON,373,DEATH PART OF LIVNG,1,0,0
35452,2018,Summer,INDIS,GERON,467,GERONTOL PRACTICUM,1,0,0
35570,2018,Summer,CALS,GLOBE,321,INTERNSHIP - GLOBAL,1,0,0
35666,2018,Summer,CALS,GLOBE,494A,SERVICE LEARN INT'L,14,0,0
35668,2018,Summer,CALS,GLOBE,494B,SERVC LRNG DOMESTIC,3,0,0
35697,2018,Summer,CALS,GLOBE,497,DEANS GLOBL AG PROG,7,0,0
35968,2018,Summer,H SCI,H S,350,HUMAN DISEASES,23,0,0
36128,2018,Summer,H SCI,H S,485,FLD EXP HLTH PROMO,7,0,0
36213,2018,Summer,H SCI,H SCI,490E,IND STDY ENTREPRNSH,1,0,0
36252,2018,Summer,H SCI,HD FS,102,INDV&FAM DEVEL&HLTH,31,10,32
36336,2018,Summer,H SCI,HD FS,183,PRSNL FIN ERLY ADLT,25,6,24
36581,2018,Summer,H SCI,HD FS,240,LIT FOR CHILDREN,41,3,7
36691,2018,Summer,H SCI,HD FS,276,HUMAN SEXUALITY,142,16,11
36732,2018,Summer,H SCI,HD FS,283,PRSNL&FAMILY FINANC,11,1,9
37013,2018,Summer,H SCI,HD FS,367,ABUSE&ILL IN FAMILI,41,14,34
37070,2018,Summer,H SCI,HD FS,373,DEATH PART OF LIVNG,42,13,31
37607,2018,Summer,H SCI,HD FS,491,INTERNSHIP,49,0,0
37718,2018,Summer,LAS,HIST,201,INTRO WESTERN CIV I,12,1,8
38134,2018,Summer,LAS,HIST,370,HISTORY OF IOWA,103,7,7
38523,2018,Summer,LAS,HIST,473,CIV RIGHTS& ETH PWR,27,5,19
39812,2018,Summer,CALS,HORT,391,HORT MGT EXPERIENCE,1,0,0
39913,2018,Summer,CALS,HORT,451,PROF TURFGRASS MGMT,1,0,0
40042,2018,Summer,CALS,HORT,490C,IND STDY TURFGRASS,1,0,0
40088,2018,Summer,CALS,HORT,490F,IND STU CROSS-COMMO,1,0,0
40747,2018,Summer,ENGR,I E,242X,TOPCS PROBILTY&STAT,4,0,0
40821,2018,Summer,ENGR,I E,305,ENGR ECONOMIC ANALY,150,39,26
41048,2018,Summer,ENGR,I E,448,MANUFACT SYSTM ENGR,16,0,0
41087,2018,Summer,ENGR,I E,452X,INTRO SYS ENGR&ANLY,21,3,14
41293,2018,Summer,INDIS,IA LL,312I,ECOLOGY,5,1,20
41316,2018,Summer,INDIS,IA LL,404I,BEHAVIORAL ECOLOGY,1,0,0
41335,2018,Summer,INDIS,IA LL,427I,FIELD ARCHAEOLOGY,1,0,0
41341,2018,Summer,INDIS,IA LL,461I,INTRODUCTION TO GIS,1,0,0
41462,2018,Summer,DSGN,IND D,397,INDUS DSN INTERNSHP,1,0,0
41507,2018,Summer,INDIS,INTED,300,INTERNATIONAL EDUC,1,1,100
41550,2018,Summer,INDIS,INTST,235,INTRO INT'L STUDIES,87,6,7
41574,2018,Summer,INDIS,INTST,395B,STDY ABROAD HUMANIT,49,0,0
41654,2018,Summer,LAS,JL MC,101,MASS MEDIA &SOCIETY,23,0,0
41670,2018,Summer,LAS,JL MC,110,JOURNLS&COMM ORIENT,21,1,5
41716,2018,Summer,LAS,JL MC,201,REPORT&WRIT MASS MD,18,1,6
42446,2018,Summer,LAS,JL MC,474,COMM TECH&SOC CHANG,27,1,4
42497,2018,Summer,LAS,JL MC,477,"ETHNIC,GENDER&MEDIA",26,4,15
42527,2018,Summer,LAS,JL MC,490,INDEP STDY CMUNCATN,1,0,0
42637,2018,Summer,LAS,JL MC,499A,PRO MDIA INTERN:REQ,11,0,0
43380,2018,Summer,H SCI,KIN,355,BIOMECHANICS,43,2,5
43407,2018,Summer,H SCI,KIN,358,PHYSIOLOGY EXERCISE,40,9,23
43499,2018,Summer,H SCI,KIN,372,MOTOR CNTROL LIFESP,31,5,16
43506,2018,Summer,H SCI,KIN,381B,STDY ABROAD KINESIO,15,0,0
43742,2018,Summer,H SCI,KIN,485A,INTERNSH FITNSS MGT,29,0,0
43807,2018,Summer,H SCI,KIN,490H,INDEP STUDY HONORS,1,0,0
44216,2018,Summer,DSGN,L A,478I,TOPIC INTERDISCPLIN,4,1,25
44387,2018,Summer,DSGN,L A,490K,IND STDY CMPTR APPL,1,0,0
44943,2018,Summer,LAS,LAS,499,INTERNSHIP,5,0,0
45038,2018,Summer,LAS,LD ST,270,CAMPUS LDRSHP DEVEL,14,0,0
45047,2018,Summer,LAS,LD ST,322,LDRSHP DIVERSE SOCI,33,1,3
45051,2018,Summer,LAS,LD ST,333,WOMEN & LEADERSHIP,21,2,10
45107,2018,Summer,LIB,LIB,160,INFORMATN LITERACY,66,5,8
45279,2018,Summer,INDIS,LING,286,COMUNICAT WITH DEAF,8,1,13
45311,2018,Summer,INDIS,LING,309,INTRO CULTUR&LANGUA,8,1,13
45462,2018,Summer,INDIS,LING,471,LANG&RDG DEVEL CHLD,7,0,0
45718,2018,Summer,ENGR,M E,231,ENGR THERMODYNAMS I,37,3,8
45808,2018,Summer,ENGR,M E,324,MANUFACTURING ENGR,14,0,0
45823,2018,Summer,ENGR,M E,324L,MFG ENGINEERING LAB,16,0,0
45868,2018,Summer,ENGR,M E,325,MECH COMPONENT DSGN,9,0,0
45929,2018,Summer,ENGR,M E,332,ENGR THERMODYNMS II,22,3,14
45972,2018,Summer,ENGR,M E,335,FLUID FLOW,22,2,9
45974,2018,Summer,ENGR,M E,345,ENGINEERNG DYNAMICS,2,1,50
46016,2018,Summer,ENGR,M E,370,ENGINRNG MEASUREMTS,13,1,8
46211,2018,Summer,ENGR,M E,421,SYST DYNAM &CONTROL,28,1,4
46296,2018,Summer,ENGR,M E,436,HEAT TRANSFER,34,4,12
46624,2018,Summer,ENGR,M E,490O,IND STU DSGN&OPTMIZ,2,0,0
47727,2018,Summer,LAS,MATH,104,INTRO TO PROBABILTY,53,14,26
47764,2018,Summer,LAS,MATH,106,DISCOVERING MATH,39,8,21
47810,2018,Summer,LAS,MATH,140,COLLEGE ALGEBRA,67,23,34
47885,2018,Summer,LAS,MATH,143,PREP FOR CALCULUS,19,4,21
47946,2018,Summer,LAS,MATH,150,DISC MATH BUS&SOC S,35,6,17
47992,2018,Summer,LAS,MATH,151,BUS & SOC SCI CALC,64,25,39
48024,2018,Summer,LAS,MATH,160,SURVEY OF CALCULUS,6,0,0
48069,2018,Summer,LAS,MATH,165,CALCULUS I,118,28,24
48116,2018,Summer,LAS,MATH,166,CALCULUS II,157,47,30
48289,2018,Summer,LAS,MATH,207,MATRCES&LINEAR ALGB,29,1,3
48337,2018,Summer,LAS,MATH,265,CALCULUS III,101,34,34
48406,2018,Summer,LAS,MATH,266,ELEM DIFF EQUATNS,10,0,0
48452,2018,Summer,LAS,MATH,267,DIFF EQ & TRANSFMS,52,7,13
48482,2018,Summer,LAS,MATH,268,LAPLACE TRANSFORMS,3,0,0
48855,2018,Summer,LAS,MATH,414,ANALYSIS I,20,4,20
49175,2018,Summer,BUS,MGMT,370,MANAGMT ORGANIZATNS,134,10,7
49406,2018,Summer,BUS,MGMT,478,STRATEGIC MANAGEMNT,65,1,2
49566,2018,Summer,CALS,MICRO,302,BIOL MICROORGANISMS,52,11,21
49898,2018,Summer,CALS,MICRO,490A,INDEP STU:LAB RSRCH,1,0,0
49953,2018,Summer,BUS,MIS,207,FUND CPTR PROGRAMNG,18,1,6
49965,2018,Summer,BUS,MIS,301,MGMT INFO SYSTEMS,115,18,16
50314,2018,Summer,BUS,MIS,490,INDEPENDENT STUDY,2,0,0
50363,2018,Summer,BUS,MKT,340,PRIN OF MARKETING,125,2,2
50489,2018,Summer,BUS,MKT,443,STRATEGC MRKTNG MGT,10,0,0
50768,2018,Summer,LAS,MTEOR,206,INTRO WEATHER&CLIMT,28,6,21
51191,2018,Summer,LAS,MUSIC,102,INTRO MUSIC LISTENI,56,17,30
52590,2018,Summer,LAS,MUSIC,304,HIS AMER ROCK'N'ROL,34,3,9
54217,2018,Summer,CALS,NREM,120,INTR RENEW RESOURCS,23,3,13
54339,2018,Summer,CALS,NREM,303,INTERNSHIP,1,0,0
54360,2018,Summer,CALS,NREM,311X,FIELD ECOLG MONTANA,14,0,0
54646,2018,Summer,CALS,NREM,496B,DOMESTIC TRAVEL,7,0,0
54681,2018,Summer,ENGR,NUC E,401,NUCLR RAD THRY&ENGR,10,1,10
54734,2018,Summer,ENGR,NUC E,490,INDEPENDENT STUDY,1,0,0
54852,2018,Summer,LAS,P R,301,STRATEG PLAN AD&P.R,13,3,23
54910,2018,Summer,LAS,P R,499A,PRO MDIA INTERN:REQ,5,0,0
55071,2018,Summer,LAS,PHIL,230,MORAL THEOR&PRCTICE,34,3,9
55607,2018,Summer,LAS,PHYS,111,GENERAL PHYSICS,39,15,38
55653,2018,Summer,LAS,PHYS,112,GENERAL PHYSICS,5,0,0
55742,2018,Summer,LAS,PHYS,221,INTR CLASSCL PHYS I,45,16,36
55818,2018,Summer,LAS,PHYS,222,INTR CLASSC PHYS II,25,7,28
55913,2018,Summer,LAS,PHYS,290,INDEPENDENT STUDY,2,0,0
