,Year,Semester,College,Department,Course,Title,Total Grades,"D, F, W Grades",% DFW
454,2014,Summer,CALS,A E,423X,ENERGY&THE ENVIRNMT,10,0,0
627,2014,Summer,CALS,A ECL,312,ECOLOGY,6,2,33
904,2014,Summer,H SCI,A M D,165,DRESS&DIVRSTY SOCIE,63,6,10
1057,2014,Summer,H SCI,A M D,362,CULTUR PERSPC DRESS,55,13,24
1348,2014,Summer,BUS,ACCT,215,LEGAL ENVIRONMT BUS,28,0,0
1394,2014,Summer,BUS,ACCT,284,FINANCIAL ACCOUNTNG,57,5,9
1443,2014,Summer,BUS,ACCT,285,MANAGERIAL ACCOUNTG,34,8,24
1470,2014,Summer,BUS,ACCT,301,THE ACCOUNTNG CYCLE,26,2,8
1540,2014,Summer,BUS,ACCT,383,INTMD MANAGERL ACCT,23,0,0
1618,2014,Summer,BUS,ACCT,386,INTMED ACCOUNTING I,26,2,8
1847,2014,Summer,BUS,ACCT,497,INTRO TO AUDITING,21,1,5
2098,2014,Summer,LAS,ADVRT,497E,SPL TP SOC MDIA&PUB,13,1,8
2846,2014,Summer,ENGR,AER E,490A,IND STU A/GAS DYNAM,1,0,0
2923,2014,Summer,ENGR,AER E,490E,IND STU SPACECR SYS,1,0,0
3037,2014,Summer,ENGR,AER E,490O,INDEPENDENT STUDY,1,0,0
3100,2014,Summer,H SCI,AESHM,170D,SUPV WRK EXP I:HSPY,16,2,13
3121,2014,Summer,H SCI,AESHM,170F,SUPV WRK EXP I:EVNT,4,0,0
3194,2014,Summer,H SCI,AESHM,270D,SUP WRK EXP II:HSPY,19,7,37
3236,2014,Summer,H SCI,AESHM,270P,SUP WRK EXP II: ISU,1,0,0
3363,2014,Summer,H SCI,AESHM,342,AESTHTCS CNSMR EXPC,59,14,24
3403,2014,Summer,H SCI,AESHM,380,U.S. FIELD STUDY,23,0,0
3417,2014,Summer,H SCI,AESHM,381,INT'L FIELD TRIP,5,0,0
3486,2014,Summer,H SCI,AESHM,470D,INTERNSHIP HOSPTLTY,25,1,4
3507,2014,Summer,H SCI,AESHM,470F,INTERNSHP EVENT MGT,81,3,4
3543,2014,Summer,H SCI,AESHM,470N,INTERNSHIP APPAREL,104,3,3
3634,2014,Summer,INDIS,AF AM,201,INTRO AFRIC AMER ST,46,6,13
3684,2014,Summer,INDIS,AF AM,330,ETHNIC&RACE RELATNS,9,0,0
4314,2014,Summer,CALS,AGEDS,311,PRESENTN STRATEGIES,14,1,7
4336,2014,Summer,CALS,AGEDS,312,SCI WITH PRACTICE,1,0,0
4373,2014,Summer,CALS,AGEDS,315,LEADERSHIP IN AGRIC,25,5,20
4420,2014,Summer,CALS,AGEDS,388X,AG MECHAN APPLCATNS,4,0,0
4483,2014,Summer,CALS,AGEDS,412,INTERNSHIP IN AGEDS,1,1,100
4595,2014,Summer,CALS,AGEDS,450,FARM MGMT&OPERATION,8,0,0
4689,2014,Summer,CALS,AGEDS,490A,"IND STU PHIL,CURRIC",3,0,0
4721,2014,Summer,CALS,AGEDS,490B,"IND STU LDRSHP,EVAL",1,0,0
4963,2014,Summer,CALS,AGRON,154,FUND OF SOIL SCIENC,27,11,41
5056,2014,Summer,CALS,AGRON,206,INTRO WEATHER&CLIMT,18,5,28
5399,2014,Summer,CALS,AGRON,342,WORLD FOOD ISSUES,39,15,38
5867,2014,Summer,CALS,AGRON,496A,AG INT'L TRAVL TOUR,1,0,0
5932,2014,Summer,INDIS,AM IN,210,INTR AM INDIAN STDI,35,0,0
6116,2014,Summer,CALS,AN S,101,WORKNG WITH ANIMALS,17,0,0
6200,2014,Summer,CALS,AN S,190X,"LVSTCK HANDL,SAFE,W",14,0,0
6221,2014,Summer,CALS,AN S,210,CAREER PREP AN SCI,39,3,8
6344,2014,Summer,CALS,AN S,216,EQUINE SCIENCE,60,11,18
6621,2014,Summer,CALS,AN S,317B,FND EQUINE TRN YRLG,3,0,0
6928,2014,Summer,CALS,AN S,380D,TP ADV SWIN FRW MGT,6,1,17
